CustomerID,Quantity,InvoiceNo,TotalPurchase
17306.0,11470,69,8600.730000000001
17307.0,-144,1,-152.64000000000001
17309.0,41,12,82.75
17311.0,1005,55,1384.85
17312.0,372,14,644.3
17313.0,1382,28,2288.13
17314.0,1884,136,2514.76
17315.0,3856,487,6204.459999999999
17317.0,1074,11,2524.0200000000004
17320.0,634,73,1200.6200000000001
17321.0,373,107,700.8599999999999
17323.0,770,204,908.9899999999999
17324.0,844,50,990.2299999999999
17325.0,60,6,96.8
17329.0,142,33,523.11
17330.0,120,6,363.9
17331.0,16,1,175.2
17333.0,375,28,494.25
17334.0,314,12,306.6
17337.0,1240,548,1944.3199999999997
17338.0,3123,757,6612.18
17339.0,152,9,243.36
17340.0,5902,424,11891.18
17341.0,489,183,781.3599999999999
17343.0,56,17,193.64
17344.0,66,32,160.57000000000002
17345.0,346,87,537.7400000000001
17346.0,1639,503,2611.58
17347.0,216,1,228.96
17348.0,1401,215,1159.5199999999998
17349.0,112,9,110.75
17350.0,759,72,1256.19
17351.0,113,27,587.15
17353.0,1200,8,1740.0
17354.0,1006,16,1393.06
17356.0,166,19,178.21999999999997
17357.0,153,45,388.13999999999993
17358.0,202,59,365.84999999999997
17359.0,161,15,127.85999999999999
17360.0,335,132,585.7900000000001
17361.0,157,29,488.20000000000005
17362.0,191,35,312.22999999999996
17364.0,2680,414,4455.73
17365.0,4777,468,4801.5599999999995
17367.0,150,34,168.39999999999998
17368.0,680,128,1349.52
17370.0,540,33,446.17999999999995
17371.0,152,87,423.88999999999993
17372.0,749,253,1342.68
17373.0,408,57,646.9200000000001
17374.0,85,28,495.7699999999999
17375.0,361,71,372.49999999999994
17376.0,86,24,203.2
17377.0,2075,419,3925.92
17379.0,663,83,404.66
17381.0,25646,110,20272.43
17382.0,25,2,65.4
17383.0,150,51,199.28999999999996
17384.0,88,15,336.4
17385.0,201,47,261.11
17386.0,1902,28,2686.4200000000005
17387.0,542,78,784.1099999999999
17388.0,1068,15,1259.5600000000002
17389.0,7430,224,31300.079999999998
17391.0,480,3,508.8
17392.0,320,62,457.90999999999997
17394.0,241,4,203.86999999999995
17396.0,2005,27,7330.8
17397.0,254,92,696.4100000000001
17398.0,310,38,653.38
17400.0,1097,213,2129.96
17402.0,701,59,2633.8499999999995
17403.0,117,33,281.62
17404.0,32324,201,30300.82
17405.0,705,94,967.2199999999998
17406.0,784,116,1928.72
17408.0,3,2,32.65
17409.0,105,13,771.8499999999999
17410.0,616,64,1214.72
17411.0,298,43,748.94
17412.0,738,66,1258.0600000000002
17414.0,2100,6,778.0
17415.0,114,14,507.8399999999999
17416.0,4266,271,6838.34
17418.0,289,30,463.46
17419.0,1872,208,4200.97
17420.0,265,30,598.83
17422.0,2195,135,1853.1299999999997
17423.0,421,28,663.63
17425.0,407,43,759.1700000000001
17426.0,3082,272,5022.26
17427.0,34,2,100.8
17428.0,9435,343,17078.449999999997
17429.0,616,42,512.12
17430.0,190,14,265.76000000000005
17431.0,292,43,403.3
17432.0,207,48,365.76
17433.0,185,54,303.15999999999997
17434.0,1685,138,2333.42
17436.0,90,9,216.3
17438.0,100,19,378.30000000000007
17440.0,232,8,177.1
17442.0,1490,140,2210.2599999999998
17443.0,504,1,534.24
17444.0,2119,135,2940.04
17446.0,198,9,120.90000000000002
17447.0,443,36,541.53
17448.0,-1,1,-4287.63
17449.0,1115,279,2504.86
17450.0,69029,351,187482.17
17451.0,1178,107,1648.95
17453.0,219,19,486.71999999999997
17454.0,243,61,517.53
17455.0,66,8,131.7
17456.0,222,17,249.86
17457.0,826,19,1737.7
17458.0,170,54,316.49999999999994
17459.0,537,111,657.3
17460.0,176,37,452.63000000000005
17461.0,799,111,757.4599999999999
17462.0,224,28,662.9399999999999
17463.0,1090,219,1881.3600000000001
17464.0,220,9,289.96000000000004
17466.0,306,41,763.28
17468.0,116,5,137.0
17469.0,778,90,1843.06
17470.0,1675,78,1125.0700000000002
17472.0,462,181,710.29
17475.0,178,14,194.36999999999995
17480.0,336,31,506.51
17481.0,1060,83,1249.3400000000001
17483.0,191,21,414.04
17486.0,191,24,396.87
17489.0,428,29,376.63999999999993
17490.0,1021,86,1926.88
17491.0,2012,110,3541.920000000001
17492.0,155,12,374.57
17495.0,229,27,497.56000000000006
17496.0,79,10,271.05
17498.0,394,17,272.22
17499.0,711,40,622.88
17500.0,17,5,1138.0
17501.0,160,18,288.59999999999997
17502.0,376,28,689.0999999999999
17503.0,486,38,558.9599999999999
17504.0,1456,140,2745.2799999999997
17505.0,556,52,1145.84
17506.0,136,16,294.29
17507.0,359,88,605.58
17508.0,289,22,387.31
17509.0,3530,369,6100.74
17510.0,214,20,308.48
17511.0,63012,1076,88125.38
17512.0,2752,106,2920.04
17513.0,254,6,513.2
17514.0,135,40,208.65
17515.0,243,87,639.02
17516.0,416,137,768.08
17517.0,102,11,153.94
17519.0,1233,83,1839.07
17520.0,365,30,546.81
17521.0,518,46,721.96
17522.0,1034,73,1070.71
17523.0,872,33,652.74
17524.0,90,6,145.0
17525.0,82,9,422.7
17526.0,257,23,706.7
17527.0,463,49,888.86
17528.0,2130,260,3540.0999999999995
17530.0,1526,394,2385.0
17531.0,135,15,293.45
17534.0,103,9,223.36
17535.0,136,13,164.39999999999998
17536.0,6,3,76.5
17537.0,700,75,897.62
17538.0,134,9,98.42
17540.0,193,26,570.4
17542.0,134,25,170.75
17545.0,341,145,645.96
17547.0,-4,2,-11.8
17548.0,-132,17,-141.48
17549.0,210,6,148.86
17550.0,86,42,267.1600000000001
17551.0,150,43,306.84000000000003
17552.0,708,51,909.9599999999999
17553.0,1048,2,1487.6
17554.0,1763,88,1952.4499999999998
17555.0,349,106,483.26
17556.0,101,6,157.9
17557.0,306,34,541.4599999999999
17560.0,651,27,854.9500000000002
17561.0,146,46,167.61999999999998
17562.0,813,64,1107.3799999999999
17564.0,146,49,454.01
17566.0,518,152,901.2099999999999
17567.0,2428,177,4012.56
17569.0,159,29,344.13999999999993
17571.0,905,299,1498.51
17572.0,95,12,226.75
17573.0,302,26,362.90000000000003
17574.0,77,8,185.64999999999998
17576.0,1954,417,3457.78
17578.0,90,6,124.73999999999998
17579.0,256,52,440.2
17580.0,88,45,215.71999999999997
17581.0,5861,452,10736.11
17582.0,123,29,175.27
17584.0,446,36,1227.3000000000004
17585.0,1671,214,1133.07
17588.0,676,23,1240.2
17589.0,1631,253,2404.17
17590.0,828,201,1479.22
17591.0,1008,167,2215.0200000000004
17593.0,3095,215,3911.5600000000004
17594.0,550,50,993.1800000000001
17595.0,229,83,388.78999999999996
17596.0,4400,270,2827.9300000000003
17597.0,1176,55,2044.37
17600.0,144,13,161.67000000000002
17601.0,103,9,116.00999999999999
17602.0,4135,565,5050.77
17603.0,-31,15,-1165.2999999999997
17604.0,169,63,309.35999999999996
17608.0,232,59,193.42000000000002
17609.0,721,238,1103.9199999999998
17611.0,2552,582,3947.8700000000003
17612.0,1787,142,1992.7599999999998
17613.0,2470,319,4509.370000000001
17614.0,238,100,390.07000000000005
17615.0,140,14,329.6000000000001
17616.0,224,3,571.2
17618.0,331,78,971.5800000000002
17619.0,127,77,218.51999999999995
17620.0,60,4,81.44
17621.0,510,27,1336.1
17623.0,265,33,527.0500000000001
17624.0,554,50,843.48
17625.0,1198,315,2047.0
17628.0,79,5,75.75000000000001
17629.0,1621,124,1784.12
17630.0,158,26,503.59999999999997
17631.0,334,39,528.3300000000002
17633.0,630,72,1242.3400000000001
17634.0,840,297,2361.9700000000003
17636.0,176,24,265.93
17637.0,280,35,547.0600000000001
17639.0,49,7,108.5
17640.0,250,5,621.6600000000001
17642.0,474,40,712.29
17643.0,71,8,101.55
17644.0,1741,169,2768.9799999999996
17646.0,320,54,995.66
17647.0,30,7,133.06
17648.0,486,92,1789.5500000000002
17649.0,398,53,861.74
17650.0,150,8,166.07999999999998
17651.0,3100,239,3886.67
17652.0,2479,270,4737.13
17653.0,1401,50,1175.88
17654.0,41,22,117.55000000000001
17655.0,956,93,2571.7400000000007
17656.0,1399,82,1674.6900000000003
17658.0,522,23,485.87999999999994
17659.0,1486,161,2954.75
17660.0,130,45,196.0
17663.0,793,90,1788.2700000000004
17664.0,604,43,604.64
17666.0,596,18,728.1599999999999
17667.0,1037,117,2055.51
17668.0,93,15,347.75
17669.0,1916,68,3406.72
17670.0,110,11,205.7
17671.0,659,61,1284.0800000000002
17672.0,1672,115,3106.62
17673.0,1485,228,1622.2199999999998
17674.0,672,27,551.0400000000001
17675.0,8278,721,20098.1
17676.0,931,79,1383.2700000000002
17677.0,9725,321,16219.220000000001
17678.0,207,16,298.11
17679.0,729,30,1992.1100000000001
17680.0,96,11,184.39999999999998
17682.0,1365,119,2459.3299999999995
17684.0,145,15,239.41
17685.0,1956,130,3191.53
17686.0,2478,286,5739.460000000001
17690.0,1767,258,4748.45
17691.0,134,19,290.4
17692.0,666,47,733.4399999999998
17693.0,229,18,187.01999999999998
17694.0,184,15,283.12
17695.0,779,35,765.3400000000001
17696.0,1730,126,2201.05
17697.0,93,19,338.95000000000005
17698.0,93,8,154.95
17700.0,1261,146,2508.89
17701.0,109,24,417.95000000000005
17702.0,1320,80,1719.7200000000003
17703.0,590,55,798.74
17704.0,343,31,885.1899999999999
17705.0,957,108,1781.12
17706.0,3833,395,10097.37
17707.0,144,5,152.39999999999998
17708.0,91,35,267.08000000000004
17709.0,17,7,137.45
17711.0,246,23,385.1
17712.0,215,29,522.91
17714.0,92,10,153.0
17715.0,384,1,326.4
17716.0,3004,254,5505.79
17718.0,83,6,139.35
17719.0,2455,278,5367.8
17720.0,576,50,1195.94
17722.0,1572,120,2380.6400000000003
17723.0,792,10,3276.4
17724.0,289,45,995.65
17725.0,2141,198,3371.13
17727.0,639,67,1042.55
17728.0,1464,169,2515.6800000000003
17730.0,3567,220,5288.83
17731.0,392,83,878.2000000000002
17732.0,93,18,303.96999999999997
17733.0,463,35,692.1899999999999
17734.0,422,43,700.63
17735.0,8439,690,13110.02
17736.0,237,26,337.49
17737.0,108,10,168.24
17738.0,1027,99,1863.35
17739.0,856,48,2786.0499999999997
17742.0,89,15,355.11
17744.0,3376,137,2291.08
17746.0,26,8,98.80000000000001
17747.0,11,2,64.65
17749.0,320,35,674.52
17750.0,3957,193,1797.5700000000002
17752.0,192,1,80.64
17754.0,1820,93,1739.9199999999998
17757.0,3316,742,5585.49
17758.0,2091,412,3456.7
17759.0,708,95,834.99
17760.0,239,25,287.59000000000003
17761.0,398,19,712.78
17763.0,12,1,15.0
17764.0,395,75,818.82
17765.0,144,57,371.88
17767.0,128,21,271.20000000000005
17768.0,1186,105,2273.18
17769.0,1857,313,3960.63
17770.0,365,38,1143.2699999999998
17771.0,287,54,245.81000000000003
17772.0,58,53,182.76999999999998
17774.0,511,157,1215.46
17775.0,72,3,56.4
17777.0,507,194,665.8600000000001
17779.0,394,84,642.17
17781.0,34,12,188.01999999999998
17783.0,354,67,283.4699999999999
17785.0,67,13,131.94
17786.0,200,72,278.74
17787.0,910,134,1865.19
17788.0,211,5,1117.9
17789.0,74,14,225.9
17790.0,836,190,1965.5500000000002
17791.0,46,10,106.1
17793.0,232,58,323.04
17795.0,341,46,350.38999999999993
17796.0,178,82,697.9000000000001
17797.0,498,111,780.4300000000002
17799.0,1755,410,3026.08
17800.0,736,104,1199.01
17802.0,743,147,1251.8400000000001
17805.0,478,10,512.31
17806.0,727,43,546.04
17809.0,2015,64,4627.62
17811.0,4128,872,7677.709999999999
17812.0,350,141,732.1599999999999
17813.0,777,378,1714.6
17816.0,30,17,36.559999999999995
17817.0,67,33,387.68
17819.0,1027,49,3661.0699999999997
17820.0,-5,5,-24.049999999999997
17824.0,408,13,298.4
17827.0,1247,220,1995.46
17828.0,641,82,1599.9700000000003
17829.0,496,30,889.24
17830.0,92,23,398.69999999999993
17831.0,12,2,35.400000000000006
17832.0,208,61,155.37000000000003
17835.0,348,61,350.63999999999993
17836.0,88,24,110.21
17837.0,515,172,1560.5300000000002
17838.0,1421,137,2312.7000000000003
17839.0,285,56,338.79999999999995
17841.0,22865,7983,40340.78
17843.0,113,37,205.48000000000002
17844.0,52,5,51.56
17846.0,1,1,2033.1
17848.0,398,51,901.2
17849.0,114,26,605.8000000000001
17850.0,1693,312,5288.630000000001
17852.0,53,24,114.34
17854.0,84,15,311.26
17855.0,197,17,208.97
17856.0,826,17,1393.79
17857.0,19086,56,26763.34
17858.0,2706,199,5155.66
17859.0,127,25,148.21
17860.0,104,58,252.8
17861.0,1968,223,2059.2
17862.0,100,11,330.9
17863.0,2638,148,3160.0
17864.0,810,102,597.5
17865.0,5698,389,10158.54
17866.0,173,10,325.7
17867.0,253,81,622.7500000000002
17869.0,111,40,428.18
17870.0,1400,280,1889.4
17871.0,182,10,155.90000000000003
17873.0,999,46,1764.3600000000004
17874.0,209,47,658.2600000000001
17877.0,98,12,237.61
17878.0,401,26,379.45
17879.0,45,6,178.51999999999998
17880.0,314,26,458.91999999999996
17881.0,32,8,133.35000000000002
17883.0,379,145,671.77
17884.0,854,117,717.45
17885.0,167,64,190.19
17886.0,481,109,899.6099999999999
17887.0,30,10,111.35
17888.0,431,81,525.78
17889.0,79,21,203.87
17890.0,416,94,602.0900000000001
17891.0,393,34,203.85999999999996
17892.0,109,28,244.10000000000002
17893.0,161,16,112.25
17894.0,405,193,1119.81
17895.0,130,16,98.0
17896.0,288,2,256.32
17897.0,223,115,541.1
17898.0,190,28,152.06
17899.0,171,32,155.79999999999998
17900.0,1,11,15.0
17901.0,24,19,110.38
17904.0,62,39,178.91999999999993
17905.0,407,34,800.24
17906.0,26,12,72.9
17908.0,173,58,243.27999999999997
17911.0,223,39,366.23
17912.0,183,40,295.61
17913.0,289,59,411.59999999999997
17914.0,473,80,336.43
17917.0,187,94,341.28000000000003
17919.0,756,23,1304.0400000000002
17920.0,2516,696,4204.1
17921.0,430,145,826.52
17923.0,50,1,207.50000000000003
17924.0,1141,38,2894.33
17925.0,72,1,244.08
17926.0,306,21,397.29
17928.0,140,23,212.54000000000002
17929.0,107,6,834.5
17930.0,1594,39,1740.4799999999998
17931.0,249,65,408.36
17932.0,789,90,1331.57
17934.0,478,21,704.25
17935.0,82,29,145.79000000000002
17936.0,262,77,389.84
17937.0,1754,43,4301.22
17939.0,40,12,99.14000000000001
17940.0,9751,23,1983.5800000000004
17941.0,252,2,304.56
17942.0,38,2,77.50000000000001
17946.0,75,20,149.58
17947.0,168,9,176.67999999999998
17948.0,144,1,358.56000000000006
17949.0,27571,79,52750.840000000004
17950.0,342,72,472.12
17951.0,610,21,990.8400000000003
17954.0,2229,489,2295.37
17955.0,273,19,557.3
17956.0,1,1,12.75
17957.0,287,31,111.67999999999999
17958.0,84,7,508.4599999999999
17960.0,41,26,73.78
17961.0,560,249,1296.44
17962.0,128,35,102.83
17964.0,301,104,471.69999999999993
17965.0,1556,329,2622.57
17966.0,2571,68,1098.4299999999998
17967.0,80,48,123.07
17968.0,160,85,277.35
17969.0,152,14,228.20000000000002
17970.0,525,31,582.59
17972.0,37,31,136.04
17973.0,176,15,337.03999999999996
17974.0,519,179,740.79
17975.0,1552,297,4393.610000000001
17976.0,106,65,353.19000000000005
17977.0,342,21,288.14
17978.0,499,12,300.91999999999996
17979.0,395,147,737.81
17980.0,682,30,811.45
17984.0,98,48,152.68
17985.0,183,23,634.9499999999999
17986.0,10,1,20.8
17987.0,261,13,198.57
17988.0,42,39,191.17
17990.0,414,29,630.84
17991.0,25,5,93.35
17994.0,473,84,629.69
17995.0,133,2,76.1
17997.0,2078,180,1511.3000000000002
17999.0,221,93,382.06000000000006
18001.0,363,58,417.22999999999996
18004.0,78,40,169.47
18005.0,93,60,249.71999999999997
18006.0,220,22,444.68
18008.0,1581,30,2116.19
18009.0,124,33,252.23999999999998
18010.0,60,14,174.79999999999998
18011.0,71,28,102.79
18013.0,285,31,187.29
18014.0,68,32,166.42
18015.0,157,46,120.03000000000002
18016.0,1029,123,1483.56
18017.0,300,3,523.0
18018.0,55,29,122.14
18019.0,7,5,38.45
18022.0,736,191,668.1099999999999
18024.0,148,22,236.77999999999997
18027.0,78,21,115.30999999999999
18030.0,66,10,220.7
18032.0,42,5,73.5
18033.0,253,34,97.97000000000001
18034.0,561,112,422.87999999999994
18035.0,611,53,730.4000000000002
18036.0,234,96,405.62
18037.0,20,19,70.02
18040.0,148,19,357.2
18041.0,3810,474,4161.14
18042.0,33,7,165.04999999999998
18043.0,282,121,559.51
18044.0,1032,128,2085.65
18045.0,142,47,189.39999999999998
18048.0,127,7,172.29000000000002
18050.0,40,5,74.4
18053.0,301,21,297.0700000000001
18055.0,2450,363,6752.139999999999
18056.0,211,19,363.65
18058.0,88,3,170.16
18059.0,258,21,296.71
18061.0,955,46,2119.41
18062.0,396,27,720.5200000000001
18064.0,384,7,814.0
18065.0,1024,138,2380.08
18066.0,108,10,318.0
18067.0,189,37,396.33000000000004
18068.0,6,1,101.69999999999999
18069.0,1308,472,2021.82
18071.0,260,25,453.0
18072.0,46,36,8.881784197001252e-15
18073.0,3098,76,3864.4399999999996
18074.0,190,13,489.6
18075.0,1437,153,2538.7200000000003
18077.0,1878,227,2633.01
18078.0,145,29,336.13
18079.0,7432,127,3651.9699999999993
18080.0,642,2,1231.5
18081.0,195,17,343.45
18082.0,621,73,703.37
18084.0,311,2,87.52999999999999
18085.0,265,29,689.9499999999999
18086.0,106,7,101.33999999999999
18087.0,3571,7,3770.12
18088.0,109,39,167.66999999999996
18092.0,4250,90,9065.76
18093.0,1381,38,2083.4199999999996
18094.0,2518,70,3017.3
18095.0,419,21,580.05
18096.0,825,213,911.1500000000001
18097.0,1685,109,2692.85
18099.0,149,19,168.31
18101.0,88,41,223.64999999999998
18102.0,64122,433,256438.49
18104.0,362,38,754.6400000000001
18105.0,46,18,113.48000000000002
18106.0,128,39,430.7
18108.0,82,19,264.65
18109.0,4219,454,7925.320000000001
18110.0,79,49,206.05
18112.0,255,26,352.69000000000005
18113.0,72,1,76.32000000000001
18114.0,55,28,220.1
18116.0,848,378,1418.03
18117.0,618,74,320.71999999999997
18118.0,2877,1284,5595.77
18119.0,125,30,181.11999999999995
18120.0,31,17,111.14999999999999
18121.0,450,32,673.1
18122.0,1234,364,1826.21
18123.0,594,36,589.44
18125.0,803,197,1141.34
18126.0,144,56,206.83
18127.0,188,47,348.73
18129.0,48,14,112.55
18130.0,817,71,1045.7399999999998
18133.0,0,2,715.4999999999999
18135.0,349,20,681.9100000000001
18136.0,373,39,761.8299999999998
18138.0,38,8,152.65
18139.0,5461,162,8393.220000000001
18141.0,-12,1,-35.400000000000006
18142.0,1273,18,1014.9
18143.0,570,61,1000.1600000000001
18144.0,1343,43,2888.7500000000005
18145.0,2625,221,2861.55
18146.0,153,10,160.35
18147.0,203,7,179.33999999999997
18149.0,310,16,612.0799999999999
18150.0,332,37,566.5800000000002
18151.0,355,38,653.3499999999999
18154.0,255,21,399.18999999999994
18155.0,258,28,347.82
18156.0,301,140,734.94
18158.0,353,35,451.75
18159.0,139,23,530.1500000000001
18160.0,294,39,638.0600000000002
18161.0,810,81,1612.79
18164.0,183,25,394.7
18165.0,254,10,302.46000000000004
18167.0,359,43,1355.51
18168.0,585,140,1133.64
18169.0,61,9,202.65
18170.0,409,38,980.3100000000001
18171.0,477,56,1208.5100000000002
18172.0,3170,197,7490.17
18173.0,1220,31,2106.8400000000006
18174.0,50,1,104.0
18176.0,279,33,448.65
18177.0,705,75,1314.17
18178.0,979,99,1573.4099999999999
18179.0,1360,90,1793.1700000000003
18180.0,1721,119,1843.7500000000005
18181.0,146,44,382.7999999999999
18183.0,362,44,600.5200000000001
18184.0,60,1,49.8
18185.0,183,17,304.25
18188.0,1167,72,1998.49
18189.0,564,69,1084.3400000000001
18190.0,139,16,274.51
18191.0,140,7,207.79999999999998
18192.0,339,45,957.9699999999999
18193.0,120,18,212.95999999999998
18194.0,448,9,895.9999999999999
18196.0,433,141,689.1300000000001
18198.0,3839,166,5083.060000000001
18200.0,111,32,163.8
18202.0,581,68,1396.9900000000002
18203.0,43,19,160.42000000000002
18204.0,1198,202,1979.3000000000002
18205.0,192,32,517.3599999999999
18209.0,58,8,139.10000000000002
18210.0,1398,134,2621.38
18211.0,359,42,600.07
18212.0,101,43,248.42
18213.0,232,15,232.48000000000002
18215.0,118,13,299.34
18216.0,200,26,481.74999999999994
18217.0,491,31,621.7500000000001
18218.0,546,24,626.38
18219.0,883,115,2019.77
18220.0,282,4,297.78000000000003
18221.0,789,65,1033.3100000000002
18222.0,335,19,443.0
18223.0,2890,299,6315.2300000000005
18224.0,69,10,158.95000000000002
18225.0,3206,286,5361.0199999999995
18226.0,3459,245,5192.1
18227.0,21,5,93.75
18228.0,236,32,769.2
18229.0,2488,164,7276.9
18230.0,1298,89,2716.6
18231.0,808,126,2066.17
18232.0,299,40,582.47
18233.0,4,1,440.0
18235.0,1578,104,1796.4800000000002
18236.0,403,49,882.24
18237.0,622,61,987.1000000000001
18239.0,795,88,1561.6100000000001
18240.0,126,6,422.58000000000004
18241.0,1047,105,2058.09
18242.0,1017,78,2232.4900000000002
18245.0,1781,177,2507.56
18246.0,166,4,596.0999999999999
18248.0,501,49,783.02
18249.0,128,8,95.34
18250.0,198,22,342.92
18251.0,7824,16,4314.72
18252.0,239,98,526.6700000000001
18255.0,74,6,103.3
18256.0,-70,4,-50.1
18257.0,1010,123,2265.3800000000006
18259.0,714,42,2338.6000000000004
18260.0,1469,140,2595.0
18261.0,146,21,324.24
18262.0,182,13,149.48
18263.0,1467,62,1211.08
18265.0,311,46,801.5100000000001
18268.0,0,2,0.0
18269.0,70,8,138.9
18270.0,97,13,238.95000000000005
18272.0,2044,170,3064.78
18273.0,80,3,204.0
18274.0,0,22,-1.7763568394002505e-15
18276.0,184,16,323.36
18277.0,67,9,97.63000000000001
18278.0,66,9,173.89999999999998
18280.0,45,10,180.6
18281.0,54,7,80.82
18282.0,98,13,176.6
18283.0,1397,756,2094.88
18287.0,1586,70,1837.2800000000002
