InvoiceDate,CustomerID,Quantity,InvoiceNo,TotalPurchase
2010-06-12 13:13:00,16710.0,197,58,375.47
2010-06-12 13:17:00,16550.0,-3,3,-9.05
2010-06-12 13:21:00,15984.0,56,5,122.7
2010-06-12 13:22:00,14487.0,37,13,125.10000000000002
2010-06-12 13:32:00,14911.0,3,1,20.85
2010-06-12 13:34:00,13468.0,84,14,222.17999999999998
2010-06-12 13:35:00,17682.0,210,18,391.5
2010-06-12 13:41:00,17757.0,60,19,149.0
2010-06-12 13:47:00,16658.0,40,8,123.24
2010-06-12 13:53:00,16550.0,257,48,554.66
2010-06-12 13:58:00,17068.0,80,24,166.15
2010-06-12 13:59:00,13089.0,972,34,2415.0400000000004
2010-06-12 14:00:00,13089.0,54,5,81.18
2010-06-12 14:05:00,15356.0,80,53,150.21999999999997
2010-06-12 14:08:00,17223.0,64,30,292.84000000000003
2010-06-12 14:19:00,16817.0,164,10,244.2
2010-06-12 14:22:00,15426.0,-1,1,-4.95
2010-06-12 14:31:00,13030.0,204,60,427.7399999999999
2010-06-12 14:36:00,17191.0,261,50,422.81
2010-06-12 14:43:00,15502.0,-34,6,-192.7
2010-06-12 14:43:00,17191.0,21,11,30.450000000000003
2010-06-12 14:46:00,17191.0,38,11,56.85
2010-06-12 14:51:00,17841.0,132,46,406.68999999999994
2010-06-12 14:53:00,15502.0,-16,4,-167.2
2010-06-12 14:55:00,15502.0,16,8,167.2
2010-06-12 15:00:00,15194.0,247,16,406.15999999999997
2010-06-12 15:03:00,14409.0,72,1,151.20000000000002
2010-06-12 15:06:00,14409.0,96,1,177.60000000000002
2010-06-12 15:07:00,14409.0,-72,1,-151.20000000000002
2010-06-12 15:09:00,16654.0,63,9,227.40000000000003
2010-06-12 15:09:00,16861.0,-7,2,-22.110000000000003
2010-06-12 15:10:00,16138.0,-1,1,-7.95
2010-06-12 15:12:00,13481.0,-1,1,-4.25
2010-06-12 15:13:00,17884.0,66,36,137.10999999999996
2010-06-12 15:14:00,13495.0,209,14,510.95000000000005
2010-06-12 15:18:00,17519.0,184,18,335.3
2010-06-12 15:25:00,17218.0,131,51,292.53999999999996
2010-06-12 15:27:00,17812.0,144,33,217.54999999999998
2010-06-12 15:34:00,14215.0,104,6,166.0
2010-06-12 15:35:00,15602.0,57,3,92.55000000000001
2010-06-12 15:38:00,17320.0,210,22,450.91999999999996
2010-06-12 15:54:00,12748.0,119,21,82.11999999999999
2010-06-12 16:10:00,16782.0,-1,1,-5.95
2010-06-12 16:36:00,12913.0,146,4,417.62
2010-06-12 16:58:00,17920.0,82,14,221.50000000000003
2010-06-12 17:16:00,17869.0,67,16,214.32
2010-06-12 17:26:00,13564.0,256,41,540.0
2010-07-12 08:42:00,14850.0,-8,1,-47.6
2010-07-12 08:57:00,15021.0,-11,1,-9.35
2010-07-12 09:13:00,18055.0,201,28,569.0300000000001
2010-07-12 09:21:00,13963.0,54,7,151.3
2010-07-12 09:23:00,17450.0,6,1,39.599999999999994
2010-07-12 09:43:00,17450.0,780,2,1989.2399999999998
2010-07-12 09:51:00,17511.0,914,19,1644.9399999999996
2010-07-12 09:55:00,17091.0,101,13,293.45
2010-07-12 09:57:00,17470.0,112,11,178.4
2010-07-12 10:04:00,17616.0,128,1,326.4
2010-07-12 10:06:00,15649.0,120,1,510.0
2010-07-12 10:06:00,17228.0,89,12,172.64999999999998
2010-07-12 10:08:00,12681.0,585,41,1033.52
2010-07-12 10:14:00,14907.0,234,28,618.07
2010-07-12 10:32:00,17735.0,218,22,454.6
2010-07-12 10:36:00,12567.0,167,20,415.46000000000004
2010-07-12 10:36:00,16059.0,51,18,118.25
2010-07-12 10:43:00,17720.0,24,1,102.0
2010-07-12 10:47:00,15018.0,21,5,111.25
2010-07-12 10:51:00,14344.0,3,1,17.85
2010-07-12 11:11:00,12971.0,126,6,111.54
2010-07-12 11:26:00,15838.0,550,3,957.5
2010-07-12 11:30:00,14733.0,680,28,1830.0199999999998
2010-07-12 11:33:00,17017.0,396,21,511.8
2010-07-12 11:41:00,13756.0,288,2,532.8000000000001
2010-07-12 11:45:00,14176.0,61,9,159.54999999999998
2010-07-12 11:47:00,13319.0,-5,3,-28.15
2010-07-12 11:49:00,15353.0,131,12,311.65000000000003
2010-07-12 11:59:00,18119.0,125,30,181.11999999999995
2010-07-12 12:18:00,17491.0,268,5,327.4000000000001
2010-07-12 12:21:00,14282.0,300,13,571.0
2010-07-12 12:28:00,12647.0,155,17,596.8
2010-07-12 12:29:00,13569.0,44,24,118.32
2010-07-12 12:31:00,17954.0,-2,1,-19.9
2010-07-12 12:34:00,15498.0,-1,1,-281.0
2010-07-12 12:37:00,14135.0,80,14,319.0
2010-07-12 12:37:00,17954.0,2,1,19.9
2010-07-12 12:43:00,17287.0,62,9,108.78
2010-07-12 12:45:00,17511.0,-18,14,-76.32000000000001
2010-07-12 12:49:00,14673.0,213,15,373.49
2010-07-12 13:01:00,13488.0,516,45,1381.9199999999996
2010-07-12 13:13:00,16221.0,52,12,166.74
2010-07-12 13:16:00,15002.0,279,31,631.6499999999999
2010-07-12 13:18:00,15965.0,74,16,156.19
2010-07-12 13:20:00,15024.0,235,47,444.42
2010-07-12 13:22:00,17675.0,236,12,617.12
2010-07-12 13:25:00,17675.0,-36,1,-75.60000000000001
2010-07-12 13:28:00,13769.0,122,10,322.3
2010-07-12 13:29:00,16904.0,137,30,322.79999999999995
2010-07-12 13:30:00,15898.0,20,5,139.0
2010-07-12 13:30:00,16904.0,2,1,15.9
2010-07-12 13:45:00,16086.0,76,8,177.26
2010-07-12 13:50:00,15061.0,956,16,2022.16
2010-07-12 13:53:00,13786.0,136,7,230.4
2010-07-12 14:00:00,13880.0,54,6,97.8
2010-07-12 14:30:00,13173.0,114,23,165.94000000000003
2010-07-12 14:31:00,15858.0,199,44,383.93000000000006
2010-07-12 14:41:00,12748.0,171,59,306.84000000000003
2010-07-12 14:57:00,12347.0,319,31,711.79
2010-07-12 14:57:00,15180.0,36,6,87.5
2010-07-12 14:58:00,14739.0,476,12,713.88
2010-07-12 15:02:00,16293.0,189,16,378.75
2010-07-12 15:03:00,17419.0,191,18,356.87
2010-07-12 15:04:00,17419.0,12,1,17.4
2010-07-12 15:15:00,16775.0,62,18,231.9
2010-07-12 15:18:00,16306.0,30,2,68.1
2010-07-12 15:20:00,16950.0,32,3,172.0
2010-07-12 15:39:00,17591.0,133,80,406.6
2010-07-12 15:48:00,12839.0,271,22,402.60999999999996
2010-07-12 15:48:00,13807.0,36,7,112.6
2010-07-12 15:48:00,16125.0,124,13,289.35
2010-07-12 15:54:00,17897.0,84,37,268.72999999999996
2010-07-12 16:20:00,15081.0,57,8,111.15
2010-07-12 16:21:00,15100.0,-12,1,-131.39999999999998
2010-07-12 16:42:00,18102.0,2790,5,9639.119999999999
2010-07-12 16:43:00,18102.0,3809,12,16281.25
2010-07-12 17:05:00,15024.0,24,1,46.8
2010-07-12 17:19:00,16365.0,101,6,139.86
2010-08-12 08:12:00,17870.0,128,1,326.4
2010-08-12 08:43:00,14821.0,20,2,48.800000000000004
2010-08-12 08:58:00,16863.0,105,9,164.25
2010-08-12 09:07:00,13078.0,151,10,514.39
2010-08-12 09:20:00,13267.0,145,15,328.45000000000005
2010-08-12 09:30:00,13050.0,182,18,328.01
2010-08-12 09:49:00,12709.0,139,7,522.7
2010-08-12 09:51:00,15628.0,250,19,319.17999999999995
2010-08-12 09:53:00,12386.0,214,8,258.9
2010-08-12 09:55:00,14796.0,-1,1,-1.95
2010-08-12 09:56:00,16779.0,133,9,356.91
2010-08-12 10:11:00,13329.0,175,7,304.2
2010-08-12 10:11:00,13599.0,173,13,253.24
2010-08-12 10:13:00,13599.0,72,4,99.6
2010-08-12 10:14:00,12921.0,240,20,365.4
2010-08-12 10:18:00,14901.0,-2,2,-6.3
2010-08-12 10:21:00,14744.0,148,3,225.0
2010-08-12 10:21:00,18077.0,171,19,204.87
2010-08-12 10:35:00,17406.0,270,19,702.1
2010-08-12 10:36:00,15750.0,288,17,301.52
2010-08-12 10:38:00,13983.0,220,15,329.36
2010-08-12 10:39:00,13842.0,163,20,310.57
2010-08-12 10:40:00,14796.0,434,50,671.2099999999999
2010-08-12 10:45:00,12441.0,121,11,173.55
2010-08-12 10:46:00,14901.0,63,14,158.25
2010-08-12 10:51:00,13199.0,452,4,468.68
2010-08-12 10:51:00,18229.0,68,3,309.0
2010-08-12 10:53:00,14032.0,176,14,303.85999999999996
2010-08-12 11:02:00,17706.0,209,26,439.03000000000003
2010-08-12 11:03:00,15021.0,-3,3,-6.65
2010-08-12 11:04:00,17706.0,16,2,38.8
2010-08-12 11:16:00,16081.0,53,22,157.60000000000002
2010-08-12 11:31:00,16525.0,198,9,411.43999999999994
2010-08-12 11:33:00,14952.0,-36,3,-103.0
2010-08-12 11:38:00,17975.0,86,8,314.1
2010-08-12 11:41:00,16122.0,118,10,105.72
2010-08-12 11:42:00,13126.0,108,12,203.64
2010-08-12 11:42:00,15973.0,106,4,307.82
2010-08-12 11:43:00,13126.0,12,1,19.799999999999997
2010-08-12 12:01:00,16558.0,275,27,569.4000000000001
2010-08-12 12:03:00,16713.0,-1,1,-7.95
2010-08-12 12:06:00,16893.0,62,45,145.93
2010-08-12 12:08:00,14606.0,81,38,215.87999999999994
2010-08-12 12:08:00,17677.0,288,4,651.6000000000001
2010-08-12 12:09:00,15100.0,32,1,350.4
2010-08-12 12:11:00,15750.0,20,2,39.0
2010-08-12 12:17:00,15021.0,94,53,205.64
2010-08-12 12:24:00,15529.0,176,15,295.66
2010-08-12 12:29:00,15498.0,204,9,450.92
2010-08-12 12:35:00,18043.0,172,66,316.46
2010-08-12 12:36:00,16016.0,146,69,382.2700000000001
2010-08-12 12:40:00,14060.0,196,4,281.0
2010-08-12 12:41:00,17722.0,525,45,910.1400000000002
2010-08-12 12:45:00,17324.0,51,6,127.05000000000001
2010-08-12 12:46:00,17341.0,291,161,513.5999999999999
2010-08-12 12:49:00,14051.0,214,14,623.42
2010-08-12 12:49:00,15916.0,-2,2,-18.3
2010-08-12 12:51:00,16233.0,12,2,147.39999999999998
2010-08-12 12:56:00,16385.0,70,21,148.23000000000002
2010-08-12 12:57:00,15032.0,1655,29,2746.7499999999995
2010-08-12 13:01:00,16713.0,189,60,414.42999999999995
2010-08-12 13:03:00,17213.0,92,15,312.90000000000003
2010-08-12 13:03:00,18061.0,248,6,405.16
2010-08-12 13:07:00,13113.0,-4,3,-31.849999999999998
2010-08-12 13:07:00,15916.0,55,11,142.95
2010-08-12 13:07:00,16553.0,-1,1,-4.25
2010-08-12 13:08:00,12748.0,75,10,69.79
2010-08-12 13:08:00,15221.0,43,5,403.25
2010-08-12 13:11:00,13455.0,190,30,692.9399999999999
2010-08-12 13:14:00,15916.0,10,2,89.5
2010-08-12 13:17:00,12748.0,116,13,130.64000000000001
2010-08-12 13:18:00,15311.0,-15,9,-26.380000000000003
2010-08-12 13:21:00,13113.0,105,10,372.97
2010-08-12 13:23:00,13495.0,-15,4,-54.75
2010-08-12 13:23:00,15311.0,145,17,251.09000000000003
2010-08-12 13:28:00,14217.0,26,7,118.30000000000001
2010-08-12 13:30:00,15032.0,3,1,23.85
2010-08-12 13:30:00,17262.0,74,2,268.86
2010-08-12 13:33:00,14299.0,-20,2,-209.0
2010-08-12 13:38:00,18259.0,116,7,376.30000000000007
2010-08-12 13:43:00,12712.0,-3,1,-12.75
2010-08-12 13:49:00,17676.0,158,15,300.7
2010-08-12 13:51:00,16679.0,29,3,129.75
2010-08-12 13:53:00,12766.0,424,53,1149.29
2010-08-12 13:53:00,18269.0,76,7,168.6
2010-08-12 13:55:00,15298.0,286,17,397.59999999999997
2010-08-12 14:10:00,16016.0,-1,1,-8.5
2010-08-12 14:20:00,18193.0,-3,1,-20.85
2010-08-12 14:22:00,13523.0,365,30,566.95
2010-08-12 14:27:00,12870.0,-2,2,-14.899999999999999
2010-08-12 14:36:00,15005.0,118,28,222.5
2010-08-12 14:38:00,15581.0,104,21,272.34000000000003
2010-08-12 14:43:00,15332.0,30,1,63.0
2010-08-12 14:43:00,15680.0,331,30,478.89
2010-08-12 14:46:00,13649.0,67,15,197.8
2010-08-12 14:46:00,15498.0,260,19,525.8
2010-08-12 14:50:00,17894.0,39,11,106.77000000000001
2010-08-12 14:52:00,16858.0,-8,3,-29.8
2010-08-12 14:53:00,13270.0,200,1,590.0
2010-08-12 14:54:00,13267.0,-5,3,-13.900000000000002
2010-08-12 14:57:00,14618.0,-3,1,-14.850000000000001
2010-08-12 14:58:00,14866.0,144,1,103.67999999999999
2010-08-12 14:59:00,13077.0,303,14,313.72
2010-08-12 15:01:00,13115.0,-4,1,-5.0
2010-08-12 15:03:00,13531.0,103,15,305.45000000000005
2010-08-12 15:10:00,13848.0,1000,1,320.0
2010-08-12 15:12:00,13140.0,75,16,159.51
2010-08-12 15:16:00,15713.0,59,9,171.15
2010-08-12 15:17:00,17999.0,94,38,190.34
2010-08-12 15:23:00,17690.0,12,4,71.4
2010-08-12 15:25:00,15347.0,130,5,201.59999999999997
2010-08-12 15:33:00,14766.0,64,6,180.4
2010-08-12 15:35:00,13777.0,204,2,255.0
2010-08-12 15:38:00,16722.0,316,25,318.84000000000003
2010-08-12 15:39:00,13758.0,264,7,356.4
2010-08-12 15:56:00,17340.0,1665,86,2671.2699999999995
2010-08-12 15:57:00,13370.0,-7,5,-33.55
2010-08-12 15:58:00,13984.0,120,5,154.79999999999998
2010-08-12 15:59:00,14388.0,-3,2,-13.45
2010-08-12 15:59:00,15996.0,95,32,263.25
2010-08-12 16:00:00,17340.0,-1,1,-267.12
2010-08-12 16:11:00,14030.0,96,26,670.55
2010-08-12 16:15:00,16252.0,-158,21,-295.09000000000003
2010-08-12 16:18:00,16596.0,47,6,120.65
2010-08-12 16:21:00,12971.0,71,7,111.52999999999999
2010-08-12 16:29:00,14030.0,1,1,5.95
2010-08-12 16:34:00,16011.0,125,22,237.95
2010-08-12 16:34:00,16700.0,238,14,336.94
2010-08-12 16:45:00,17655.0,274,9,676.1
2010-08-12 16:48:00,16717.0,75,15,307.25
2010-08-12 16:49:00,12433.0,1730,74,1867.98
2010-08-12 17:20:00,12748.0,123,25,167.09
2010-09-12 08:34:00,14243.0,56,8,213.3
2010-09-12 09:14:00,12963.0,172,16,365.8
2010-09-12 09:23:00,15513.0,238,12,956.5000000000001
2010-09-12 09:25:00,15079.0,45,4,141.95
2010-09-12 09:27:00,14437.0,60,5,63.0
2010-09-12 09:30:00,15694.0,111,6,525.93
2010-09-12 09:34:00,12942.0,69,16,258.75
2010-09-12 09:49:00,15660.0,110,10,209.29999999999998
2010-09-12 10:00:00,18092.0,532,10,1485.7200000000003
2010-09-12 10:04:00,13319.0,260,27,670.48
2010-09-12 10:04:00,15358.0,476,41,624.55
2010-09-12 10:05:00,13319.0,36,5,88.8
2010-09-12 10:13:00,12481.0,85,10,159.38
2010-09-12 10:14:00,12721.0,-5,3,-27.15
2010-09-12 10:16:00,12621.0,227,14,464.60999999999996
2010-09-12 10:30:00,14299.0,92,5,429.24
2010-09-12 10:33:00,18071.0,157,14,258.95000000000005
2010-09-12 10:37:00,12683.0,107,13,213.88000000000005
2010-09-12 10:42:00,17377.0,87,20,364.40000000000003
2010-09-12 10:44:00,12755.0,1488,1,3794.3999999999996
2010-09-12 10:45:00,15983.0,231,24,382.65999999999997
2010-09-12 10:48:00,13854.0,68,3,309.4
2010-09-12 10:55:00,12797.0,118,13,254.03
2010-09-12 11:28:00,16782.0,89,50,371.69999999999993
2010-09-12 11:30:00,13369.0,149,14,308.28
2010-09-12 11:31:00,12494.0,9,3,57.6
2010-09-12 11:35:00,17857.0,2154,4,1335.2
2010-09-12 11:39:00,12712.0,84,11,295.1
2010-09-12 11:42:00,17411.0,-8,2,-30.0
2010-09-12 11:44:00,12748.0,17,2,101.9
2010-09-12 11:48:00,14932.0,80,17,363.53
2010-09-12 12:05:00,12429.0,454,20,1281.5000000000002
2010-09-12 12:12:00,13090.0,120,3,832.8
2010-09-12 12:13:00,14987.0,64,2,163.2
2010-09-12 12:16:00,14355.0,92,11,174.4
2010-09-12 12:17:00,12683.0,557,41,849.2
2010-09-12 12:17:00,14911.0,287,32,945.55
2010-09-12 12:20:00,17526.0,40,5,226.79999999999998
2010-09-12 12:24:00,14896.0,184,32,257.22
2010-09-12 12:32:00,14527.0,48,29,224.38
2010-09-12 12:37:00,17062.0,95,13,114.79000000000002
2010-09-12 12:49:00,13240.0,131,21,224.07
2010-09-12 12:49:00,14440.0,150,13,656.7
2010-09-12 12:59:00,14479.0,58,10,174.39999999999998
2010-09-12 13:03:00,16065.0,231,74,372.09
2010-09-12 13:05:00,17430.0,60,5,112.6
2010-09-12 13:08:00,16520.0,217,60,325.76
2010-09-12 13:14:00,15945.0,52,2,181.0
2010-09-12 13:21:00,12748.0,8,5,18.4
2010-09-12 13:22:00,12748.0,2,1,15.9
2010-09-12 13:24:00,18041.0,154,29,205.34999999999997
2010-09-12 13:28:00,15181.0,-1,1,-4.95
2010-09-12 13:34:00,15856.0,675,30,1571.3200000000002
2010-09-12 13:34:00,17198.0,118,24,249.65
2010-09-12 13:38:00,13102.0,210,11,316.82
2010-09-12 13:38:00,14205.0,-104,14,-238.19999999999996
2010-09-12 13:40:00,17702.0,-23,5,-88.14999999999999
2010-09-12 13:44:00,18102.0,96,1,1914.2400000000002
2010-09-12 13:47:00,15271.0,78,24,111.75
2010-09-12 13:57:00,13982.0,208,23,428.6
2010-09-12 13:58:00,15738.0,-1,1,-2.95
2010-09-12 13:59:00,15288.0,66,26,165.65
2010-09-12 14:05:00,17978.0,499,12,300.91999999999996
2010-09-12 14:08:00,16519.0,24,5,103.7
2010-09-12 14:08:00,16795.0,239,66,414.87999999999994
2010-09-12 14:10:00,17816.0,16,10,16.21
2010-09-12 14:12:00,13021.0,-12,1,-20.28
2010-09-12 14:15:00,15311.0,141,14,272.36
2010-09-12 14:19:00,14667.0,394,48,686.1500000000001
2010-09-12 14:25:00,16255.0,173,26,374.25000000000006
2010-09-12 14:27:00,17671.0,190,17,394.18000000000006
2010-09-12 14:28:00,17646.0,110,9,251.00000000000003
2010-09-12 14:29:00,16898.0,-33,1,-64.35
2010-09-12 14:30:00,13777.0,-20,1,-42.0
2010-09-12 14:40:00,15750.0,-7,2,-14.25
2010-09-12 14:42:00,12649.0,-12,2,-19.799999999999997
2010-09-12 14:43:00,16350.0,-3,3,-16.0
2010-09-12 14:44:00,12872.0,203,38,378.53
2010-09-12 14:44:00,17339.0,16,4,60.0
2010-09-12 14:45:00,14766.0,-24,1,-20.4
2010-09-12 14:47:00,18230.0,-1,1,-6.75
2010-09-12 14:48:00,16499.0,-2,1,-17.9
2010-09-12 14:49:00,12682.0,344,33,739.05
2010-09-12 14:50:00,13117.0,85,11,186.03
2010-09-12 14:55:00,17097.0,67,40,174.71999999999997
2010-09-12 14:56:00,15192.0,196,15,315.0
2010-09-12 14:57:00,14441.0,-1,1,-8.5
2010-09-12 14:58:00,15279.0,-4,2,-13.100000000000001
2010-09-12 15:00:00,16579.0,-12,1,-30.599999999999998
2010-09-12 15:01:00,14047.0,-2,1,-9.3
2010-09-12 15:01:00,15380.0,78,1,230.10000000000002
2010-09-12 15:13:00,17442.0,-2,1,-17.0
2010-09-12 15:16:00,17950.0,129,26,190.35
2010-09-12 15:18:00,16781.0,-2,2,-16.599999999999998
2010-09-12 15:20:00,17950.0,57,13,72.82000000000001
2010-09-12 15:21:00,12826.0,80,9,155.0
2010-09-12 15:23:00,16042.0,-5,2,-24.95
2010-09-12 15:23:00,17456.0,222,17,249.86
2010-09-12 15:24:00,17307.0,-144,1,-152.64000000000001
2010-09-12 15:24:00,17950.0,-24,1,-10.08
2010-09-12 15:28:00,14898.0,-4,2,-27.6
2010-09-12 15:29:00,14217.0,-1,1,-16.95
2010-09-12 15:29:00,15811.0,95,16,289.85
2010-09-12 15:30:00,16817.0,-34,4,-42.5
2010-09-12 15:32:00,13327.0,240,18,685.0000000000001
2010-09-12 15:33:00,13327.0,36,3,60.0
2010-09-12 15:33:00,17700.0,-3,3,-9.85
2010-09-12 15:34:00,13136.0,-4,3,-20.1
2010-09-12 15:35:00,17017.0,150,2,144.5
2010-09-12 15:36:00,15535.0,-1,1,-12.75
2010-09-12 15:38:00,14696.0,-1,1,-1.25
2010-09-12 15:41:00,12605.0,-4,3,-7.5
2010-09-12 15:43:00,15329.0,-6,3,-17.7
2010-09-12 15:46:00,18225.0,16,2,30.0
2010-09-12 15:50:00,17838.0,78,12,218.4
2010-09-12 16:08:00,15211.0,117,23,383.0700000000001
2010-09-12 16:10:00,15596.0,168,21,402.31999999999994
2010-09-12 16:11:00,13090.0,1,1,15.0
2010-09-12 16:28:00,16163.0,92,5,441.6
2010-09-12 16:52:00,16907.0,68,34,182.01999999999998
2010-09-12 16:53:00,15555.0,202,37,620.3499999999999
2010-09-12 16:57:00,17576.0,57,12,119.65000000000002
2010-09-12 17:27:00,17841.0,116,46,257.95
2010-09-12 17:32:00,14031.0,-1,1,-1.95
2010-09-12 17:34:00,14031.0,154,3,185.82
2010-09-12 18:09:00,17965.0,48,17,119.44999999999999
2010-09-12 18:58:00,14713.0,125,25,298.95
2010-09-12 19:23:00,14702.0,167,30,318.7
2010-09-12 19:28:00,13230.0,33,13,93.45000000000002
2010-09-12 19:32:00,13969.0,133,25,317.59000000000003
2010-09-12 20:01:00,17530.0,194,65,300.64
2010-10-12 09:33:00,15805.0,212,11,370.80000000000007
2010-10-12 09:35:00,12471.0,1075,47,1982.4099999999999
2010-10-12 09:48:00,12471.0,21,1,378.0
2010-10-12 09:48:00,17675.0,152,4,402.0
2010-10-12 09:51:00,17696.0,82,6,157.9
2010-10-12 09:52:00,17696.0,6,1,17.700000000000003
2010-10-12 09:53:00,13418.0,178,10,369.09999999999997
2010-10-12 10:08:00,17076.0,58,7,151.5
2010-10-12 10:18:00,17827.0,40,10,115.08
2010-10-12 10:21:00,16265.0,279,32,651.8299999999999
2010-10-12 10:21:00,17880.0,314,26,458.91999999999996
2010-10-12 10:22:00,16265.0,90,6,188.98000000000002
2010-10-12 10:26:00,13000.0,77,11,201.75000000000003
2010-10-12 10:27:00,16499.0,68,10,218.1
2010-10-12 10:47:00,17790.0,56,10,127.90000000000002
2010-10-12 10:49:00,15061.0,1559,16,5375.279999999999
2010-10-12 10:50:00,15061.0,20,1,135.0
2010-10-12 10:51:00,15061.0,10,1,67.5
2010-10-12 10:52:00,15061.0,50,2,337.5
2010-10-12 10:52:00,17790.0,1,1,0.95
2010-10-12 10:56:00,12731.0,418,16,1071.9
2010-10-12 10:56:00,14419.0,55,21,124.1
2010-10-12 11:01:00,17827.0,659,87,919.8000000000001
2010-10-12 11:02:00,14082.0,110,29,182.24999999999997
2010-10-12 11:11:00,17912.0,57,15,95.25000000000003
2010-10-12 11:12:00,15723.0,87,41,203.10000000000002
2010-10-12 11:19:00,14667.0,187,19,274.72999999999996
2010-10-12 11:21:00,13767.0,116,8,186.60000000000002
2010-10-12 11:23:00,16656.0,396,4,428.76
2010-10-12 11:24:00,12748.0,272,62,336.15999999999997
2010-10-12 11:31:00,17827.0,44,15,236.92000000000002
2010-10-12 11:33:00,12748.0,260,55,271.46999999999997
2010-10-12 11:39:00,14037.0,34,26,111.8
2010-10-12 11:42:00,12748.0,104,41,185.06
2010-10-12 11:44:00,14256.0,302,32,523.86
2010-10-12 11:47:00,17690.0,60,8,239.70000000000002
2010-10-12 11:51:00,14543.0,40,5,254.4
2010-10-12 12:00:00,16062.0,124,7,247.55999999999997
2010-10-12 12:14:00,18116.0,73,38,139.68
2010-10-12 12:20:00,18118.0,59,33,132.65
2010-10-12 12:29:00,16019.0,60,8,219.10000000000002
2010-10-12 12:33:00,14911.0,379,51,1156.05
2010-10-12 12:42:00,18178.0,105,16,300.65
2010-10-12 12:44:00,18065.0,132,14,228.11999999999998
2010-10-12 12:45:00,18065.0,52,7,116.9
2010-10-12 12:48:00,14952.0,472,7,686.16
2010-10-12 12:50:00,12748.0,418,11,612.1
2010-10-12 12:56:00,12748.0,7,4,10.29
2010-10-12 12:58:00,12748.0,2,1,1.9
2010-10-12 13:06:00,13148.0,178,18,309.40000000000003
2010-10-12 13:24:00,12989.0,30,1,202.5
2010-10-12 13:27:00,14667.0,81,39,213.26000000000002
2010-10-12 13:29:00,14107.0,268,16,363.24
2010-10-12 13:32:00,15881.0,55,3,114.45000000000002
2010-10-12 13:44:00,15529.0,20,2,25.799999999999997
2010-10-12 13:48:00,12785.0,131,14,311.95
2010-10-12 13:48:00,16727.0,177,46,272.81999999999994
2010-10-12 13:50:00,15514.0,322,39,1136.3200000000002
2010-10-12 13:52:00,15514.0,-47,1,-39.949999999999996
2010-10-12 13:58:00,15514.0,226,22,401.91999999999996
2010-10-12 14:03:00,15514.0,-322,39,-1136.3200000000002
2010-10-12 14:04:00,15514.0,47,1,39.949999999999996
2010-10-12 14:29:00,13448.0,170,16,385.58000000000004
2010-10-12 14:32:00,13448.0,-12,1,-25.200000000000003
2010-10-12 14:45:00,13787.0,56,7,106.4
2010-10-12 14:53:00,17865.0,387,36,756.4500000000002
2010-10-12 14:54:00,17220.0,83,32,317.5
2010-10-12 15:01:00,13798.0,-108,26,-183.6
2010-10-12 15:21:00,16565.0,46,3,173.7
2010-10-12 15:31:00,13798.0,2420,38,3762.66
2010-10-12 15:45:00,16873.0,1040,68,2157.6400000000003
2010-10-12 15:49:00,17912.0,2,1,9.9
2010-10-12 15:56:00,14062.0,712,21,966.62
2010-10-12 16:01:00,13798.0,-144,1,-243.35999999999999
2010-10-12 16:36:00,17757.0,59,26,158.0
2010-10-12 17:05:00,15179.0,-30,1,-16.5
2010-10-12 17:14:00,18016.0,65,19,156.64999999999998
2010-10-12 17:26:00,14448.0,44,18,102.35000000000001
2010-12-12 10:11:00,17243.0,102,20,338.5999999999999
2010-12-12 10:47:00,18109.0,44,7,275.3
2010-12-12 10:48:00,14800.0,635,43,664.01
2010-12-12 10:57:00,15503.0,74,70,147.09
2010-12-12 11:06:00,16923.0,218,50,550.5
2010-12-12 11:06:00,17251.0,110,39,283.28
2010-12-12 11:07:00,15570.0,197,41,350.23999999999995
2010-12-12 11:12:00,16923.0,-6,3,-10.450000000000001
